Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
16-Nov-2023,134.274,0.6471,0.0745,4.8569,1.3517,1.375,890.18,7.2559,22.547,6.8755,1.0849,83.2388,3.779,151.25,1302,0.3086,4.7105,44.5375,17.2708,0.60065,10.8466,0.3845,3.767,55.808,4.0415,3.64,88.9466,3.75,1.3517,18.1758,10.5397,0.8886,35.588,6.7554,3.6725,1.2403,1,39.561
17-Nov-2023,134.245,0.6468,0.0743,4.8843,1.3482,1.3722,881.17,7.2462,,6.86,1.0872,83.2646,3.728,150.68,1303.9,,4.6835,44.3092,17.2175,0.59645,10.8637,,3.768,55.864,4.0327,,89.1237,,1.3482,18.384,10.5836,0.8876,35.205,6.7644,,1.24285,1,39.558
20-Nov-2023,134.0618,0.655,0.0746,4.8717,1.3402,1.3726,884.36,7.1783,22.46,6.8233,1.0928,83.3309,3.728,149,1294.4,0.30815,4.664,44.387,,0.59995,10.7247,0.3845,3.74,55.645,3.9938,3.64,88.4954,3.75,1.3402,18.3842,10.4883,0.88385,35.087,6.739,3.6725,1.24715,1,39.393
21-Nov-2023,134.0579,0.6577,0.0746,4.88,1.3352,1.3698,878.99,7.133,22.373,6.8057,1.0955,83.3466,3.71,148,1292.4,0.30795,4.6475,44.4205,17.2102,0.60445,10.6527,0.3845,3.738,55.493,3.9882,3.64,87.8701,3.75,1.3352,18.3052,10.3896,0.8844,35.122,6.7608,3.6725,1.253,1,39.066
22-Nov-2023,134.2329,0.6555,0.0739,4.8962,1.3383,1.3723,873.7,7.1451,22.449,6.8323,1.0911,83.3375,3.726,148.2,1287.7,0.3081,4.6668,44.485,17.2133,0.60555,10.725,,3.74,55.371,4.018,3.64,88.1648,3.75,1.3383,18.7665,10.4859,0.88395,35.228,6.7698,3.6725,1.2535,1,39.136
27-Nov-2023,,,,,,,,7.1527,,,1.0951,,,149.48,,,,,,,,,,,,,,,,,,,,,,1.26355,1,
28-Nov-2023,134.0929,0.6623,0.074,4.8861,1.3353,1.3581,872.03,7.1539,22.26,6.8098,1.0949,83.3926,3.706,148.11,1304.7,0.3079,4.6725,44.4234,17.1357,0.6104,10.701,0.3845,3.725,55.406,3.975,3.64,88.6102,3.75,1.3353,18.6845,10.442,0.8816,34.935,6.7474,3.6725,1.26195,1,39.092
29-Nov-2023,134.1455,0.665,0.0742,4.8927,1.3304,1.359,869.47,7.1249,22.089,6.7879,1.0985,83.3191,3.675,146.86,1294,0.3077,4.6475,44.1525,17.187,0.6176,10.6477,0.3845,3.729,55.459,3.9478,3.64,88.8841,3.75,1.3304,18.5316,10.3464,0.8764,34.714,6.7417,3.6725,1.2688,1,39.091
30-Nov-2023,134.2624,0.6648,0.074,4.9349,1.3316,1.3582,867.86,7.1313,22.213,6.8199,1.0931,83.35,3.714,146.98,1289,0.3077,4.653,44.3212,17.373,0.617,10.7218,0.3845,3.733,55.328,3.981,3.64,88.5819,3.75,1.3316,18.7328,10.4572,0.8755,34.957,6.7257,3.6725,1.26405,1,39.119
1-Dec-2023,134.5137,0.6611,0.0737,4.9185,1.3379,1.3507,869.56,7.1452,22.389,6.8545,1.0875,83.3602,3.739,147.79,1290.4,,4.6775,44.4825,17.2143,0.6175,10.7568,,3.729,55.451,3.991,,89.7619,,1.3379,18.8143,10.4566,0.8746,35.266,6.7335,,1.2647,1,38.974
4-Dec-2023,134.6656,0.6656,0.074,4.9085,1.3353,1.3541,862.86,7.1378,22.442,6.8609,1.0868,83.3357,3.708,146.35,1303.2,0.3079,4.661,44.5991,17.406,0.62135,10.7453,0.3845,3.738,55.48,3.985,3.64,90.6728,3.75,1.3353,18.699,10.4168,0.8725,34.901,6.7272,3.6725,1.2681,1,39.105
5-Dec-2023,134.4041,0.6584,0.0736,4.9516,1.3388,1.3579,862.08,7.1473,22.523,6.8928,1.0817,83.3931,3.728,147.2,1301.8,0.30805,4.6665,44.5883,17.4215,0.61705,10.8963,0.3845,3.751,55.32,3.991,3.64,91.5823,3.75,1.3388,18.8235,10.4553,0.8741,,6.7424,3.6725,1.2622,1,39.17
6-Dec-2023,134.4714,0.6581,0.0733,4.9025,1.3402,1.3574,874.25,7.1572,22.587,6.9175,1.0778,83.3544,3.709,147.19,1311.7,0.3082,4.673,44.3704,17.2685,0.6147,10.9445,0.3845,3.751,55.376,4.0202,3.64,92.7826,3.75,1.3402,18.9274,10.4904,0.8747,35.141,6.7564,3.6725,1.2588,1,39.07
7-Dec-2023,134.5063,0.6529,0.0733,4.8943,1.3427,1.3597,874.42,7.1555,22.616,6.9215,1.0771,83.365,3.703,146,1312.4,0.3083,4.677,44.4994,17.4197,0.61415,10.9122,0.3845,3.749,55.319,4.0199,3.64,92.5654,3.75,1.3427,18.9462,10.45,0.8749,35.278,6.7585,3.6725,1.25705,1,39.127
8-Dec-2023,134.4163,0.6618,0.0737,4.9152,1.3365,1.3588,,7.1601,22.601,6.9183,1.0777,83.3681,3.698,144,1322.7,,4.666,44.33,17.3688,0.6168,10.8815,,,,4.0181,,91.6402,,1.3365,18.8313,10.4278,0.8748,35.268,6.7638,,1.258,1,39.308
11-Dec-2023,134.6083,0.6555,0.0732,4.9434,1.343,1.357,868.01,7.1831,22.663,6.9316,1.0757,83.3872,3.717,145.5,1307.9,0.30815,4.6815,44.2843,17.447,0.6124,10.965,0.3845,3.762,55.347,4.0277,3.64,90.9846,3.75,1.343,19.0689,10.502,0.8801,,6.7705,3.6725,1.25895,1,39.554
12-Dec-2023,134.4745,0.6591,0.0731,4.947,1.3428,1.3599,880,7.1762,22.597,6.902,1.0804,83.38,3.708,145.8,1318.3,0.30815,4.6845,44.4948,,0.61285,10.9015,0.3845,3.772,55.598,4.0204,3.64,90.2158,3.75,1.3428,19.0304,10.442,0.8753,35.62,6.7583,3.6725,1.2571,1,39.85
13-Dec-2023,134.4337,0.6555,0.0731,4.9573,1.344,1.3561,880.62,7.1844,22.698,6.9126,1.0787,83.395,3.71,145.53,1315.7,0.30815,4.705,44.301,17.398,0.6133,10.9623,0.3845,3.781,55.604,4.0149,3.64,89.8926,3.75,1.344,19.0734,10.4542,0.8758,35.752,6.7523,3.6725,1.25255,1,39.96
14-Dec-2023,134.3587,0.6712,0.0741,4.8906,1.3296,1.3419,876.77,7.1379,22.378,6.829,1.0919,83.35,3.685,142.43,1316.5,0.30755,4.6615,44.2438,17.299,0.6215,,0.3845,3.763,,3.9484,3.64,89.6741,3.75,1.3296,18.6113,,0.86835,35.133,6.7558,3.6725,1.2692,1,39.64
15-Dec-2023,134.1316,0.6717,0.0747,4.9391,1.3277,1.3378,866.37,7.1065,22.364,6.8113,1.0946,83.1802,3.658,142.4,1295.6,,4.6655,44.1259,17.1908,0.6201,10.46,,3.756,55.689,3.9326,,89.6966,,1.3277,,10.2435,0.8661,34.855,6.7553,,1.27715,1,39.388
18-Dec-2023,134.323,0.6714,0.0747,4.9393,1.3324,1.3387,872.59,7.1316,22.49,6.8281,1.0918,83.0173,3.653,142.15,1294.7,,4.6845,44.3582,17.2277,0.62255,10.3943,,3.742,55.695,3.9625,,90.4162,3.75,1.3324,18.3211,10.2079,0.8672,34.955,6.7502,3.6725,1.2655,1,39.351
19-Dec-2023,134.3581,0.6724,0.0741,4.8657,1.332,1.3344,875.48,7.1465,22.393,6.802,1.0962,83.179,3.643,143.51,1298.7,,4.679,44.3485,17.0652,0.622,10.3681,0.3845,3.712,55.819,3.9591,3.64,90.087,3.75,1.332,18.5484,10.1943,0.866,34.991,6.7667,3.6725,1.27045,1,39.233
20-Dec-2023,134.2002,0.6775,0.0746,4.876,1.3281,1.3331,863.23,7.135,22.417,6.8133,1.0944,83.1523,3.648,143.98,1304.7,0.30745,4.6525,44.271,17.0673,0.6264,10.3157,0.3845,3.702,55.917,3.9527,3.64,90.4056,3.75,1.3281,18.2888,10.169,0.8638,34.922,6.7669,3.6725,1.26505,1,39.454
21-Dec-2023,134.247,0.6748,0.0747,4.8749,1.3295,1.3311,868.77,7.1453,22.3,6.7885,1.0983,83.2729,3.616,143.36,1300.2,0.30745,4.6505,44.3959,17.059,0.626,10.3023,0.3845,3.702,55.813,3.9645,3.64,91.7062,3.75,1.3295,18.224,10.1056,0.8593,34.943,6.78,3.6725,1.26655,1,39.365
22-Dec-2023,134.195,0.6782,0.0746,4.8613,1.3269,1.3258,872.95,7.1436,22.308,6.764,1.1023,,3.599,141.91,1303.8,,4.6345,44.1854,16.9738,0.62925,10.2245,0.3845,3.682,55.686,3.9338,,91.9389,,1.3269,18.4175,10.0296,0.85335,34.683,6.7734,,1.27355,1,39.234
26-Dec-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2-Jan-2024,134.4144,0.682,,4.891,1.3227,1.3316,877.12,7.1319,22.526,6.8046,1.0956,83.3282,3.618,,1289.4,0.30705,4.6025,,17.0297,,10.2971,0.3845,,55.418,3.9432,3.64,,3.75,1.3227,18.35,10.1812,,34.279,6.7203,3.6725,1.2661,1,39.092
3-Jan-2024,134.4621,0.6763,0.0742,4.9206,1.3264,1.3356,880.92,7.1465,22.6,6.8304,1.0919,83.3242,3.647,,1299.3,0.30725,4.6335,44.4069,17.0492,0.62555,10.3672,0.3845,3.726,55.537,3.9909,3.64,,3.75,1.3264,18.5803,10.2496,0.8547,34.262,6.7223,3.6725,1.26275,1,39.158
4-Jan-2024,134.2966,0.6738,0.0739,4.9182,1.3291,1.3354,884.39,7.1515,22.513,6.81,1.0953,83.3002,3.648,143.32,1308.8,0.30735,4.639,44.2924,17.0458,0.62405,10.3027,0.3845,3.736,55.709,3.9684,3.64,,3.75,1.3291,18.6562,10.2168,0.8506,34.519,6.7075,3.6725,1.269,1,39.223
5-Jan-2024,134.4077,0.6698,0.0738,4.8893,1.3307,1.3347,884.45,7.1632,22.523,6.8294,1.0921,83.176,3.656,144.89,1310.2,,4.6505,44.511,16.8987,0.6237,10.3553,,3.713,55.619,3.985,,,,1.3307,18.7906,10.2875,0.85325,34.588,6.7437,,1.2654,1,39.325
8-Jan-2024,134.3668,0.6699,0.0738,4.8844,1.3312,1.3372,893.07,7.1593,22.366,,1.0946,83.0687,3.718,,1313.7,0.30735,4.65,44.6541,16.8133,0.62535,10.38,0.3845,3.71,55.613,3.9812,3.64,,3.75,1.3312,18.8003,10.2407,0.8514,34.913,6.7479,,1.2699,1,39.339
9-Jan-2024,134.2265,0.6719,0.074,4.8931,1.3283,1.3391,901.31,7.1584,22.472,6.8169,1.094,83.1289,3.717,143.92,1314.8,0.3072,4.6435,44.7223,16.9347,0.6254,10.3364,0.3845,3.703,55.553,3.9612,3.64,90.404,3.75,1.3283,18.6387,10.2482,0.8513,34.875,6.7448,3.6725,1.27135,1,39.439
10-Jan-2024,134.3375,0.6703,0.0738,4.8895,1.3317,1.3382,914.71,7.1727,22.427,6.8136,1.0946,83.1548,3.758,144.63,1312.1,0.30735,4.649,44.7315,16.9912,0.6235,10.3156,0.3845,3.698,55.832,3.9656,3.64,89.3939,3.75,1.3317,18.6495,10.2293,0.85275,35.06,6.7565,3.6725,1.2728,1,39.334
11-Jan-2024,134.2816,0.672,0.074,4.8788,1.3296,1.3409,919.07,7.163,22.44,6.7869,1.0987,82.9415,3.735,145.53,1320.1,0.30715,4.642,44.5277,16.9898,0.6237,10.3106,0.3845,3.697,56.286,3.968,3.64,88.7818,3.75,1.3296,18.6279,10.1911,0.8503,35.011,6.7499,3.6725,1.27655,1,39.393
12-Jan-2024,,0.6704,0.0741,4.8537,1.3304,1.3387,911.37,7.1644,22.554,6.8146,1.0942,82.9881,3.728,145.23,1316,,4.6435,44.5274,16.858,0.62385,10.3057,,3.69,56.116,3.9746,,88.1324,,1.3304,18.5818,10.2906,0.8536,35.063,6.7552,,1.27265,1,39.207
16-Jan-2024,134.4984,0.6615,0.0736,4.9032,1.3372,1.3483,912.02,7.1833,22.72,6.8537,1.0882,82.9774,3.768,145.85,1319.3,0.30735,4.6835,,17.1598,0.6167,10.4149,0.3845,3.713,55.881,4.0358,3.64,87.6457,3.75,1.3372,18.8547,10.4039,0.8602,35.143,6.7554,3.6725,1.26465,1,39.262
17-Jan-2024,134.613,0.6571,0.073,4.934,1.3441,1.3522,922.06,7.1968,22.76,6.8572,1.0877,83.131,3.784,147.39,1329,0.30755,4.7155,45.0033,17.2957,0.6138,10.5116,0.3845,3.733,55.885,4.0434,3.64,88.354,3.75,1.3441,19.0093,10.4739,0.8639,35.549,6.7539,3.6725,1.269,1,39.283
18-Jan-2024,134.5488,0.6558,0.0732,4.9397,1.3438,1.3505,926.77,7.1967,22.758,6.8571,1.0875,83.1243,3.766,148.15,1343.2,0.30745,4.717,44.6047,17.1995,0.61225,10.5251,0.3845,3.736,56.015,4.0437,3.64,88.661,3.75,1.3438,19.005,10.4497,0.8649,35.585,6.7709,3.6725,1.2684,1,39.348
19-Jan-2024,134.3269,0.6579,0.0732,4.9217,1.3421,1.3462,918.62,7.1935,22.793,6.8499,1.0887,83.1338,3.751,148.08,1342.4,,4.714,44.82,17.1325,0.61215,10.4804,,3.736,55.828,4.0289,,88.5896,,1.3421,18.9904,10.4528,0.86895,35.553,6.7569,,1.2682,1,39.054
22-Jan-2024,134.287,0.6594,0.0731,4.9484,1.3405,1.3454,910.73,7.196,22.749,6.8489,1.089,,3.772,148.12,1336.5,0.30745,4.7255,44.7914,17.1125,0.61315,10.506,0.3845,3.736,55.874,3.9972,3.64,87.9724,3.75,1.3405,19.1444,10.4265,0.8683,35.572,6.7735,3.6725,1.27135,1,38.745
23-Jan-2024,134.2695,0.6602,0.073,4.9709,1.3404,1.3478,905.63,7.1711,22.849,6.8593,1.0872,83.1029,3.771,148.1,1334.7,0.30745,4.732,,17.352,0.60815,10.5131,0.3845,3.75,56.163,4.0133,3.64,87.9199,3.75,1.3404,19.0983,10.4369,0.8694,35.633,6.7694,3.6725,1.27065,1,38.685
24-Jan-2024,134.4095,0.6575,0.0731,4.9186,1.3408,1.3484,908.87,7.1691,22.726,6.838,1.0905,83.1457,3.72,148.12,1336,0.30755,4.734,45.0934,17.1673,0.61,10.4681,0.3845,3.755,56.301,4.0131,3.64,88.2829,3.75,1.3408,18.8663,10.4159,0.8653,35.828,6.7713,3.6725,1.27415,1,38.707
25-Jan-2024,134.3337,0.6575,0.0734,4.9226,1.3402,1.3496,908.51,7.1636,22.73,6.8448,1.0893,83.1155,3.702,147.75,1339.1,0.30745,,,17.2375,0.6106,10.4567,0.3845,3.757,56.3,4.0189,3.64,88.6562,3.75,1.3402,18.8946,10.4195,0.8646,35.758,6.7368,3.6725,1.2732,1,38.954
26-Jan-2024,134.6079,,0.0733,4.9119,1.3397,1.3449,910.97,7.1811,22.752,6.8576,1.0871,,3.707,147.6,1335.7,,4.727,44.979,17.1657,0.6106,10.4245,,3.777,56.318,4.0393,,89.5159,,1.3397,18.9156,10.4133,0.8631,35.666,6.7083,,1.27425,1,38.986
29-Jan-2024,134.5437,0.659,0.0734,4.9219,1.3411,1.3442,916.16,7.1798,22.934,6.887,1.0823,83.1494,3.687,148.22,1336.6,0.30755,4.7315,45.2599,17.2333,0.6097,10.4453,0.3845,3.797,56.409,4.0326,,89.609,3.75,1.3411,18.7665,10.4926,0.863,35.585,6.731,3.6725,1.2695,1,39.05
30-Jan-2024,134.6371,0.6609,0.0734,4.9632,1.3393,1.3417,927.63,7.1773,22.907,6.8729,1.0846,83.119,,147.32,1336.9,0.30755,4.7285,45.3068,17.1932,0.61415,10.4539,0.3845,3.806,56.414,4.0301,,89.2887,3.75,1.3393,18.8637,10.4159,0.86285,35.343,6.7272,3.6725,1.26795,1,39.171
31-Jan-2024,134.6662,0.6574,0.0733,4.9529,1.3409,1.3397,932.66,7.1807,22.935,6.8792,1.0837,83.0805,3.635,147.5,1330.6,0.30755,4.7305,45.2934,17.1633,0.6133,10.4743,0.3845,3.799,56.335,4.0135,3.64,89.6678,3.75,1.3409,18.7063,10.3979,0.86305,35.441,6.7218,3.6725,1.2686,1,39.164
1-Feb-2024,134.7946,0.6553,0.0735,4.9344,1.3395,1.3404,932.26,7.1835,23.019,6.8931,1.0814,82.9553,3.653,146.75,1333.5,0.30755,,,17.1335,0.6122,10.5109,0.3845,3.802,56.403,4.0047,3.64,90.2299,3.75,1.3395,18.7164,10.4822,0.8625,35.514,6.7413,3.6725,1.2648,1,39.074
2-Feb-2024,134.3103,0.6597,0.0739,4.9465,1.3358,1.3454,936.01,7.18,22.853,6.8492,1.0883,82.8406,3.644,146.39,1332.5,,4.7295,45.3282,17.1447,0.61455,10.4631,,3.821,56.185,3.9641,,90.6626,,1.3358,18.634,10.3538,0.85585,35.317,6.7505,,1.27585,1,39.054
5-Feb-2024,134.6897,0.6508,0.0731,5.0047,1.3444,1.3527,943.84,7.1977,23.269,6.9384,1.0746,83.0284,3.675,148.73,1325.1,0.30775,4.756,45.4315,,0.6052,10.6691,0.3845,3.843,55.941,4.0244,3.64,91.2434,3.75,1.3444,18.9563,10.5844,0.8695,35.701,6.7404,3.6725,1.2573,1,39.148
6-Feb-2024,134.7064,0.6515,0.0729,4.9681,1.3465,1.3506,955.73,7.1925,23.208,6.9445,1.0743,83.0629,3.645,148.64,1334.6,0.3079,4.762,45.7521,17.0357,,10.6655,0.3845,3.853,56.235,4.0484,3.64,90.6842,3.75,1.3465,18.9457,10.5953,0.87195,35.716,6.7506,3.6725,1.2556,1,39.068
7-Feb-2024,134.4225,0.6529,0.0732,4.9602,1.3433,1.3469,949.81,7.192,23.181,6.9215,1.0776,82.9765,3.648,147.85,1329.6,0.3078,4.7665,45.6656,17.0398,0.60975,10.5568,0.3845,3.865,56.261,4.0362,3.64,91.1514,3.75,1.3433,18.8512,10.4608,0.87225,35.518,6.7656,3.6725,1.26315,1,39.073
8-Feb-2024,134.3702,0.6523,0.0731,4.9798,1.3438,1.3467,947.9,7.196,23.195,6.9308,1.0758,82.9762,3.667,148.02,1325.3,,4.7645,45.69,17.1023,0.6114,10.6079,,3.85,56.033,4.0292,,91.2561,3.75,1.3438,18.9691,10.4764,0.87435,35.75,6.7466,3.6725,1.26055,1,
9-Feb-2024,134.3876,0.6492,0.073,4.9711,1.3469,1.3458,957.86,,23.373,6.9194,1.0772,82.9995,3.684,149.4,,,4.7725,45.7093,17.0855,0.61145,10.5821,,3.86,,4.0096,,90.8901,,1.3469,19.0113,10.473,0.87565,35.938,6.7378,,1.26075,1,39.163
12-Feb-2024,134.3294,0.6518,0.0728,,,1.345,968.73,,23.407,6.9199,1.0773,82.9954,3.683,,,0.3078,,45.6621,17.068,0.61495,10.5078,,3.861,55.916,4.0189,3.64,91.0758,3.75,,18.9877,10.4261,0.8752,35.9,,3.6725,1.26165,1,
13-Feb-2024,134.4108,0.6516,0.0731,,1.346,1.3556,972.22,,23.42,6.9071,1.0793,83.019,3.644,149.35,1327.2,0.3079,4.766,45.7024,17.1982,0.61275,10.4716,0.3845,3.877,56.067,4.0136,,91.2057,3.75,1.346,18.8435,10.4244,0.88055,35.802,,3.6725,1.2668,1,
14-Feb-2024,134.6258,0.6464,0.0727,4.9717,1.3504,1.355,971.56,,23.663,6.9576,1.0713,83.0864,3.661,150.63,1328.4,0.3081,4.7835,46.0164,17.1105,0.60555,10.5829,0.3845,3.87,55.969,4.0593,,91.4316,3.75,1.3504,19.1781,10.5598,0.887,36.096,6.7442,3.6725,1.2553,1,39.183
15-Feb-2024,134.5445,0.6485,0.0727,4.9704,1.3481,1.3493,959.86,,23.651,6.9391,1.0743,83.0119,3.627,150.36,1336.9,0.308,4.7785,45.9639,17.068,0.60905,10.5753,0.3845,3.864,56.227,4.0495,,91.8237,3.75,1.3481,18.9991,10.4789,0.883,36.147,6.7375,3.6725,1.25515,1,39.102
16-Feb-2024,134.3703,0.6518,0.0729,4.9755,1.3471,1.3484,961.94,,23.646,6.9229,1.0768,83.0375,3.609,150.15,1333.2,,4.7795,45.8368,17.0602,0.6095,10.5456,,3.826,56,4.0325,,92.5492,,1.3471,18.8852,10.462,0.8805,36.111,6.7424,,1.26005,1,39.137
20-Feb-2024,134.3413,0.6531,0.0729,4.9402,1.3464,1.3518,966.23,7.1985,23.531,6.9008,1.0802,82.9704,3.656,150.32,1333.8,0.3078,4.792,45.7885,17.0458,0.61375,10.4865,0.3845,3.777,56.006,3.9994,,92.349,3.75,1.3464,19.0681,10.3856,0.88155,36.155,6.759,3.6725,1.25885,1,39.055
21-Feb-2024,134.3523,0.6568,0.0731,4.9297,1.343,1.3512,963.68,7.1868,23.48,6.8966,1.0809,82.8851,3.679,150.05,1337.9,0.3076,4.792,45.9603,17.0603,0.617,10.4862,0.3845,3.789,56.075,3.9966,,92.4387,3.75,1.343,18.8877,10.3687,0.8803,36.008,6.76,3.6725,1.2616,1,39.097
22-Feb-2024,134.2968,0.6559,0.0731,4.9413,1.3436,1.3494,967.52,7.1898,23.354,6.8738,1.0844,82.924,3.642,150.41,1335,0.3076,4.7925,,17.121,0.6197,10.4722,0.3845,3.803,56.002,3.9804,,92.7519,3.75,1.3436,18.854,10.3043,0.8779,35.889,6.7685,3.6725,1.26795,1,39.083
23-Feb-2024,134.4456,0.6572,0.0726,4.9845,1.3428,1.3494,972.77,7.1978,23.394,6.8806,1.0834,82.8865,3.636,,1331,,4.777,45.8938,17.126,0.6192,10.5123,,3.794,55.887,4.005,,,,1.3428,19.2452,10.2958,0.8802,36.002,6.7669,,1.26805,1,39.063
26-Feb-2024,134.4806,0.6557,0.0724,4.9813,1.3448,1.3515,983.76,7.1982,23.376,6.869,1.0852,82.8856,3.649,150.31,1329.3,,4.7765,45.9817,17.126,0.61655,10.5312,,3.793,55.852,3.9776,,92.6321,3.75,1.3448,19.3231,10.2907,0.8798,,6.768,3.6725,1.26945,1,39.148
27-Feb-2024,134.3641,0.6544,0.0724,4.9569,1.3441,1.3521,986.85,7.1983,23.337,6.8673,1.0856,82.8915,,150.55,1331.4,0.30745,4.779,46.0225,17.0605,0.61605,10.5297,,3.787,55.989,3.9682,,92.0425,3.75,1.3441,19.2436,10.2989,0.8799,35.891,6.7531,3.6725,1.2688,1,39.153
28-Feb-2024,134.5039,0.6519,0.0727,4.9551,1.3454,1.3574,984.53,7.1991,23.442,6.8967,1.0808,82.9155,3.609,150.45,1331.3,0.30745,4.761,46.027,17.0962,0.61445,10.6102,,3.79,56.111,3.9922,3.64,91.8692,3.75,1.3454,19.1936,10.3553,0.88,35.974,6.7467,3.6725,1.26545,1,39.129
29-Feb-2024,134.4165,0.6519,0.0725,4.9827,1.3446,1.357,980.19,7.1941,23.427,6.8853,1.0826,82.9246,3.584,150.6,1334,0.30745,4.763,45.9248,17.0633,0.60915,10.6152,0.3845,3.778,56.187,3.9803,,90.8423,3.75,1.3446,19.2155,10.3593,0.8801,35.924,6.7299,3.6725,1.26505,1,39.047
1-Mar-2024,134.5505,0.651,0.0726,4.959,1.3454,1.3564,969.91,7.1984,23.428,6.8938,1.0813,82.8702,3.565,150.4,,,4.7385,46.1643,17.0217,0.60875,10.5826,,3.768,56.174,3.9922,,91.3336,,1.3454,19.2279,10.3531,0.885,35.911,6.7414,,1.26435,1,38.927
4-Mar-2024,134.3407,0.652,0.0727,,1.3442,1.3572,966.41,7.1991,23.377,6.8725,1.0846,82.8954,3.575,150.02,1334.1,0.30745,4.7285,46.0544,,0.61065,10.5408,,3.762,56.05,3.982,3.64,91.3534,3.75,1.3442,19.0268,10.3655,0.8837,35.814,6.7348,3.6725,1.26785,1,38.998
5-Mar-2024,134.399,0.6502,0.0728,4.9482,1.3436,1.3582,971.92,7.1991,23.371,6.8709,1.0849,82.9271,3.591,150.37,1330.1,0.30745,4.7265,46.0728,16.9257,0.6094,10.577,0.3845,3.764,56.01,3.9838,3.64,91.1604,3.75,1.3436,19.0608,10.3976,0.8861,35.819,6.7409,3.6725,1.2678,1,39.051
6-Mar-2024,134.2942,0.6514,0.073,4.9392,1.3426,1.3528,976.36,7.1994,23.32,6.8553,1.0874,82.9078,3.608,149.99,1333.2,0.30745,4.731,46.1983,16.8728,0.6074,10.5463,0.3845,3.73,56.002,3.963,3.64,90.3412,3.75,1.3426,18.8893,10.3508,0.8848,35.759,6.7519,3.6725,1.27265,1,38.962
7-Mar-2024,134.3374,0.6586,0.0733,4.9358,1.3372,1.3474,981.26,7.1985,23.279,6.8428,1.0895,82.7785,3.59,148.93,1335.7,0.30715,4.7115,46.0408,16.877,0.61335,10.458,0.3845,3.721,55.889,3.9485,3.64,90.7493,3.75,1.3372,18.7824,10.2748,0.87965,35.601,6.7664,3.6725,1.2755,1,38.761
8-Mar-2024,134.3866,0.6626,0.0736,4.9745,1.3328,1.3471,983.8,7.1888,23.139,6.8192,1.0932,,3.578,147.76,1329.6,,4.6925,,16.7985,0.61795,10.3728,,,55.82,3.9392,,,,1.3328,18.6616,10.2122,0.8765,35.497,6.7637,,1.28295,1,38.756
11-Mar-2024,134.3105,,0.0735,4.9771,1.3309,1.3491,964.95,7.182,23.177,6.8234,1.0926,82.677,3.608,146.75,1323.1,0.3068,4.6845,45.9621,16.8083,0.61775,10.4709,0.3845,3.683,55.759,3.9262,3.64,90.6252,3.75,1.3309,18.6958,10.2384,0.8763,35.431,6.7588,3.6725,1.28505,1,38.811
12-Mar-2024,134.3632,0.6615,0.0737,4.9807,1.3308,1.3499,966.29,7.1749,23.152,6.8313,1.0916,82.745,3.649,146.85,1314.4,0.3068,4.6825,,16.8272,0.61675,10.505,0.3845,3.687,55.512,3.9162,,90.8818,3.75,1.3308,18.6281,10.2354,0.87635,35.513,6.7665,3.6725,1.2792,1,38.789
13-Mar-2024,134.4099,0.6614,0.0736,4.9797,1.3322,1.3472,965.18,7.1929,23.099,6.8172,1.0939,82.9027,3.66,147.47,1311.1,0.3069,4.6845,46.1464,16.7127,0.6148,10.495,0.3845,3.665,55.4,3.9269,3.64,,3.75,1.3322,18.6934,10.2322,0.8775,35.692,6.7537,3.6725,1.28085,1,38.641
14-Mar-2024,134.3456,0.6616,0.0738,4.9762,1.333,1.3512,948.88,7.1925,23.042,6.8254,1.0925,82.8709,3.625,147.61,1312.8,0.3069,4.688,46.1412,16.692,0.61675,10.4961,0.3845,3.67,55.398,3.9183,3.64,,3.75,1.333,18.6221,10.2741,0.8788,35.677,6.7413,3.6725,1.28095,1,38.404
15-Mar-2024,134.439,0.6567,0.0734,4.9931,1.3374,,945.56,7.1963,23.093,6.8464,1.0892,82.8919,3.653,148.48,1316.9,,4.7025,46.2704,16.71,0.6107,10.577,,3.684,55.395,3.9392,,,,1.3374,18.6815,10.3447,0.8821,35.813,6.738,,1.27545,1,38.454
